Name,Rating,Type,Price Level,Total_user_rating,Locality,Lat,Lng,Region
"Wisteria Salon (Skin, Hair, Nail and MakeUp Studio)",4.9,spa,2,202,Gokhalenagar,18.5261183,73.8265023,R3
Sukai Kabaddi Club Pune,3.7,night_club,2,3,"Gokhalenagar, Pune",18.5297484,73.8225574,R3
Vidhya Pratisthan,4.3,lodging,2,42,"Gokhalenagar, Pune",18.5239363,73.8266649,R3
Symbiosis College Of Arts and Commerce,4.2,university,2,411,Gokhlenagar,18.5221341,73.8299995,R3
Tranquil La Casa,4.8,lodging,2,8,Gokhlenagar,18.5347503,73.8273495,R3
Vandana building,3.5,lodging,2,11,Gokhlenagar,18.525988,73.8295123,R3
Vishwa Pets Pune,5,pet_store,2,1,Gokhlenagar,18.5328033,73.827954,R3
I B Enterprises,0,car_repair,2,0,gokul Nagar,18.448457,73.868655,R4
New India Gadi Centre,5,furniture_store,2,1,Gokul Nagar,18.450642,73.87472,R4
Road Romeo Services,4.9,car_wash,2,39,Golden Street,18.5779749,73.7702966,R3
Suwarnsparsh Gems & Jewellery Pvt. Ltd.,0,jewelry_store,2,0,Goregaon West,18.4674686,73.8576295,R4
Rahat Medical,2,book_store,2,1,Gujarwadi Road,18.434786,73.868224,R4
Takaz Collaction,0,clothing_store,2,0,Gultekadi,18.485575,73.861019,R4
Clean Energy Systems,4.7,laundry,2,3,Gultekadi Industrial Estate,18.4956229,73.866601,R4
De-Luxe Dry Cleaners,4.5,laundry,2,2,"Gultekadi,",18.494397,73.873819,R4
Aditya Enterprises,0,car_repair,2,0,Gultekdi,18.4946936,73.8669111,R4
Apsara Thetair,1,movie_theater,2,1,Gultekdi,18.4876541,73.8683697,R4
Atul Travels,5,travel_agency,2,2,Gultekdi,18.4859854,73.8641891,R4
Balaji Rice Center,5,supermarket,2,3,Gultekdi,18.4884288,73.8671772,R4
BHAKTI PUJA,4.8,lodging,2,12,Gultekdi,18.4914715,73.868111,R4
Bike cleaning,0,car_wash,2,0,Gultekdi,18.4871913,73.8713297,R4
Body Basics,3.8,clothing_store,2,17,Gultekdi,18.4806884,73.864733,R4
Cafe Chokolade,3.9,cafe,2,44,Gultekdi,18.487654,73.86837,R4
Car Care Centre: Repair & Servicing - Marketyard,4.5,car_wash,2,53,Gultekdi,18.482878,73.868539,R4
Catwalk Worldwide Pvt Ltd,0,shoe_store,2,0,Gultekdi,18.501267,73.868071,R4
Crescent High School And Junior College,4.1,university,2,107,Gultekdi,18.492275,73.8678345,R4
EduTech,5,electronics_store,2,7,Gultekdi,18.4956546,73.8644656,R4
Heber Hardware,5,hardware_store,2,1,Gultekdi,18.484677,73.87199,R4
Jairaj & Company,4.4,supermarket,2,45,Gultekdi,18.4858135,73.8672195,R4
Jay Snacks Center,2,lodging,2,1,Gultekdi,18.497128,73.869405,R4
Kerb Konus Fasteners Pvt. Ltd,0,hardware_store,2,0,Gultekdi,18.490487,73.867251,R4
M R TRAVELS PUNE,1.8,night_club,2,5,Gultekdi,18.4877032,73.8703465,R4
M&Z Aquatic and Pets,0,pet_store,2,0,Gultekdi,18.4820241,73.8735775,R4
Maharashtra Mandal Running Track,4.6,gym,2,18,Gultekdi,18.4963506,73.8668818,R4
Mahendra & Raneja Travels,3,travel_agency,2,23,Gultekdi,18.4864387,73.8709793,R4
Mukesh Garage,4.9,car_wash,2,101,Gultekdi,18.4832935,73.870641,R4
Naval Metals & Glass,5,hardware_store,2,11,Gultekdi,18.4841678,73.8721057,R4
New Poona Cotton Factory Pvt Ltd,3.4,furniture_store,2,14,Gultekdi,18.4812809,73.8724326,R4
Office,5,shopping_mall,2,2,Gultekdi,18.4898667,73.8693444,R4
P.S.Enterprises,0,supermarket,2,0,Gultekdi,18.4859684,73.8710792,R4
PADMOHAN Bunglow,4.3,lodging,2,7,Gultekdi,18.4849191,73.8758921,R4
pmc school sandesh nagar pune,2.3,university,2,3,Gultekdi,18.4851928,73.8737682,R4
Poona Motors Works,4.6,car_repair,2,58,Gultekdi,18.4846217,73.8689844,R4
Raviraj Cru,3.8,shopping_mall,2,89,Gultekdi,18.482059,73.876524,R4
Royal 19 Thai Spa,3.4,spa,2,33,Gultekdi,18.4852986,73.8718152,R4
Royal 19 Thai Spa,0,spa,2,0,Gultekdi,18.489301,73.8655111,R4
S H E - La,3.6,clothing_store,2,14,Gultekdi,18.4817555,73.8758349,R4
Sai Dry Cleaners,4,laundry,2,1,Gultekdi,18.4831244,73.8714666,R4
Shree Enterprises,1,hardware_store,2,1,Gultekdi,18.4978189,73.8690818,R4
"Style divas,designer boutique",3.5,clothing_store,2,4,Gultekdi,18.4838274,73.8722259,R4
Sweet Chariot,3,cafe,2,1,Gultekdi,18.501832,73.863591,R4
Vishwakamal Lodge | FAMILY FRIENDLY LODGE AND HOTEL IN PUNE |,3.7,night_club,2,36,Gultekdi,18.4913457,73.8579402,R4
Yashodhan,0,hardware_store,2,0,Gultekdi,18.485084,73.871842,R4
Jayshree Sales Corporation,4.3,supermarket,2,26,"Gultekdi,",18.4853841,73.8669828,R4
Mad Over Donuts,4.2,cafe,2,513,Guru Nanak Nagar,18.5013276,73.8720731,R6
PVR Cinemas,4.4,movie_theater,2,3790,Guru Nanak Nagar,18.5008185,73.8723573,R6
PVR: Kumar Pacific Pune,4.4,movie_theater,2,334,Guru Nanak Nagar,18.5011965,73.8723949,R6
Burhani Enterprises,3.3,hardware_store,2,4,Guruwar Peth,18.5085413,73.8589427,R6
Nilesh Marketing,0,hardware_store,2,0,Guruwar Peth,18.5064049,73.8602802,R6
Padmavati Jewellers,5,jewelry_store,2,1,Guruwar Peth,18.5086639,73.8621886,R6
Peacock TravWorld,0,travel_agency,2,0,Guruwar Peth,18.5087682,73.8493495,R6
SHANTI SALES,5,hardware_store,2,1,Guruwar Peth,18.5085645,73.8599642,R6
Bavaria Motors,4.7,car_repair,2,3,Hadapsar,18.5614095,73.9278994,R2
Mahavir Enterprises,0,supermarket,2,0,Hadapsar,18.5625718,73.9390843,R2
Shanti Education Foundations Shanti College of Commerce,2.7,university,2,3,Hadapsar,18.5269193,73.9278156,R5
The Lounge - Seasons Mall,3.7,cafe,2,12,Hadapsar,18.561167,73.917227,R2
Oswal Traders,0,hardware_store,2,0,Hanuman Nagar,18.5264554,73.8320965,R1
Verve,0,beauty_salon,2,0,Hanuman Nagar,18.5264554,73.8320965,R1
Vigneshwar Travels,3,travel_agency,2,4,Happy Colony,18.4957455,73.8157171,R1
"Bharat Petroleum, Petrol Pump -Mitali Service Station",3.7,gas_station,2,886,Hingane Home Colony,18.4827301,73.8266529,R4
Shree swami Samartha Aquarium,0,pet_store,2,0,Hingane Home Colony,18.4887452,73.8120093,R4
Kunakeshwar Springs Pvt Ltd,5,car_repair,2,1,Hingane Khurd,18.4859016,73.8281125,R4
Pancham Studios,4.6,electronics_store,2,113,Hingne Budrukh,18.4934093,73.8188932,R4
Bata,3.6,shoe_store,2,112,Hingne Khurd,18.4802857,73.8249627,R4
Bata,3.6,shoe_store,2,112,Hingne Khurd,18.4802857,73.8249627,R4
Bata Footwear,3.6,shoe_store,2,138,Hingne Khurd,18.4810724,73.8260074,R4
Bata Footwear,3.6,shoe_store,2,138,Hingne Khurd,18.4810724,73.8260074,R4
Ganesh Supermarket,5,supermarket,2,1,Hingne Khurd,18.4797729,73.8249505,R4
Indrani Cosmetics,4.9,beauty_salon,2,253,Hingne Khurd,18.4807558,73.8270502,R4
RuniQ Wellness,4.9,gym,2,50,Hingne Khurd,18.479409,73.823927,R4
Samarth Engineering,2,gym,2,0,Hingne Khurd,18.4745579,73.8348901,R4
Shoe Station,3.3,shoe_store,2,4,Hingne Khurd,18.4812356,73.8260962,R4
Shoe Station,3.3,shoe_store,2,4,Hingne Khurd,18.4812356,73.8260962,R4
Dell Exclusive Store - Aundh,4.2,electronics_store,2,276,Hinjawadi - Aundh Road,18.5627339,73.8076182,R3
Puma,4.1,shoe_store,2,212,Hinjawadi - Aundh Road,18.5605185,73.8133504,R3
Ra Lifestyles - Bespoke Furniture & Home Decor,5,furniture_store,2,592,Holy Cross Road,18.5497731,73.9097735,R2
Shekhar pets,5,pet_store,2,5,Indira Nagar,18.468492,73.863095,R4
Atlantis Aqua,3.5,aquarium,2,8,J M road,18.521909,73.847312,R1
Crocs,3.9,shoe_store,2,291,J M Road opp. Gymkhana,18.5163461,73.8425239,R1
Tranchpurt,1,movie_theater,2,1,Jalma noger,18.5709972,73.8198725,R7
Suburban Diagnostic Pathology Laboratory,2.3,shopping_mall,2,4,Jambhulwadi road,18.4484285,73.8491582,R4
Iste College,4,university,2,1,Jangali Maharaj Rd,18.503927,73.794254,R1
adidas,4,shoe_store,2,382,Jangali Maharaj Road,18.5218542,73.8469964,R1
Corporate Flyers Pvt Ltd.,5,travel_agency,2,1,Jangali Maharaj Road,18.5175873,73.8438186,R1
JM Four Hotel,3.9,lodging,2,622,Jangali Maharaj Road,18.522088,73.8463682,R1
NIKE,4.1,shoe_store,2,340,Jangali Maharaj Road,18.519768,73.8458765,R1
Nisha Health Spa,3.8,spa,2,48,Jangali Maharaj Road,18.525273,73.849541,R1
Tanishq Jewellery - JM Road,4.3,jewelry_store,2,591,Jangali Maharaj Road,18.5241042,73.849263,R1
Zero Water Car Wash,5,car_wash,2,2,Jangali Maharaj Road,18.5233679,73.8485213,R1
Om Shiv Foundation OM SHIV FOUNDATION'S ARTS & COMMERCE NIGHET COLLEGE,4.9,university,2,9,Janta Mahavidyalaya Campus Kasturba Housing society,18.5725205,73.8779323,R2
Darpan Beauty Parlour,4.9,beauty_salon,2,184,Janwadi,18.5298103,73.8235239,R1
Bata,3.5,shoe_store,2,97,Jijau Masaheb Marg,18.5072294,73.8029794,R1
Bata,3.5,shoe_store,2,97,Jijau Masaheb Marg,18.5072294,73.8029794,R1
Klassy Kitchen,2.3,furniture_store,2,3,Jijau Masaheb Marg,18.5097246,73.7947631,R1
Mihir Tourism,4,travel_agency,2,6,Jijau Masaheb Marg,18.5102002,73.8190926,R1
MIT Junior College Of Science & Commerce,3.9,university,2,92,Jijau Masaheb Marg,18.5075484,73.8200086,R1
Neelam Kitchenware (Paud road branch),3.6,shopping_mall,2,7,Jijau Masaheb Marg,18.5097908,73.8140772,R1
Salon Apple [Women] Vanaz Corner paud road,4.4,spa,2,90,Jijau Masaheb Marg,18.5076148,73.8062594,R1
OYO 6429 Hotel Pearl,3.8,lodging,2,604,JM Road,18.522929,73.848477,R1
Cafe Cremyday,4.1,cafe,2,36,Karwe Road ,18.5114892,73.8365154,R1
Hindustan Petroleum,3.5,gas_station,2,40,Kalas,18.5752719,73.8765389,R2
Hindustan Petroleum Corporation Limited,1,gas_station,2,1,Kalas,18.5773514,73.8763334,R2
Mayuri Glass & Fish Aquarium,3.9,aquarium,2,16,Kalas,18.575555,73.876326,R2
Michelin Tyres & Services - Darshan Tyres,4.2,car_repair,2,164,Kalas,18.5769702,73.8762746,R2
Royal Pets,5,pet_store,2,4,Kalas,18.5746627,73.8769076,R2
17 - 22 inches,4.7,car_wash,2,38,Kalyani Nagar,18.5479971,73.9005431,R2
Anonymous Cafe Bar,3.7,cafe,2,225,Kalyani Nagar,18.5447079,73.9114475,R2
"AR Suites Fontana Bay, Pune",4.2,lodging,2,367,Kalyani Nagar,18.5479249,73.9010206,R2
Ardent Couture,3.5,shopping_mall,2,2,Kalyani Nagar,18.5632581,73.917233,R2
Aroma Dry Cleaner,4.5,laundry,2,2,Kalyani Nagar,18.5605093,73.9150849,R2
Artsphere,4.3,gym,2,35,Kalyani Nagar,18.5492468,73.9031786,R2
Blessings Aquarium Shoppe,3.7,aquarium,2,306,Kalyani Nagar,18.551435,73.900331,R2
Bollywood Brewing Company,4.2,night_club,3,519,Kalyani Nagar,18.5493567,73.9064328,R2
book Shop,4.2,book_store,2,5,Kalyani Nagar,18.546329,73.903314,R2
Cafe Colombia,4.2,cafe,2,1202,Kalyani Nagar,18.5492598,73.9032429,R2
Capital O 3423 Apartment near Koregaon Park,3.8,lodging,2,129,Kalyani Nagar,18.545509,73.901407,R2
Car Easy - Affordable & Trustworthy car service,4.4,car_wash,2,37,Kalyani Nagar,18.5430983,73.9066737,R2
Carnival Cinemas,4.1,movie_theater,2,10252,Kalyani Nagar,18.5455058,73.9063067,R2
Choice Hardware and Plywood,3,hardware_store,2,1,Kalyani Nagar,18.551953,73.896232,R2
"Classic Rock Cafe, Kalyaninagar",4.1,cafe,3,4903,Kalyani Nagar,18.5492308,73.9064083,R2
Cocoberry,3,cafe,2,6,Kalyani Nagar,18.545323,73.906498,R2
Crossword,4.1,book_store,2,236,Kalyani Nagar,18.545575,73.906475,R2
"Danzofit , A Dance Fitness studio in KalyaniNagar",4.8,gym,2,77,Kalyani Nagar,18.5459137,73.9048264,R2
Dhulaai,0,laundry,2,0,Kalyani Nagar,18.5479703,73.9033501,R2
D'Mart kalyani Nagar,4.2,supermarket,2,15241,Kalyani Nagar,18.5445711,73.9111213,R2
Executive Lounge,5,night_club,2,2,Kalyani Nagar,18.553605,73.904726,R2
Face To Face Ladies Parlour & Institute,3.7,beauty_salon,2,98,Kalyani Nagar,18.5462508,73.9048287,R2
Fascination,0,movie_theater,2,0,Kalyani Nagar,18.5481897,73.9102859,R2
Fitness Centre,2,gym,2,2,Kalyani Nagar,18.55395,73.9047624,R2
Gera Complex,3.2,shopping_mall,2,55,Kalyani Nagar,18.5542675,73.905883,R2
Gold's Gym Kalyani Nagar,3.9,gym,2,416,Kalyani Nagar,18.5433558,73.9048811,R2
Hakim's Aalim Hair n Beauty Lounge,4.4,beauty_salon,2,156,Kalyani Nagar,18.5472013,73.900412,R2
Hand of God,0,jewelry_store,2,0,Kalyani Nagar,18.552045,73.8989403,R2
"Happiness - Bakery and Caf̩, Activity & Learning Center.",4.4,cafe,2,103,Kalyani Nagar,18.5472333,73.9036467,R2
Happy Journeys,5,travel_agency,2,1,Kalyani Nagar,18.5496139,73.902199,R2
"Heads Up For Tails Pet Supply Store | Kalyani Nagar, Pune",4.5,pet_store,2,198,Kalyani Nagar,18.5473568,73.9003445,R2
Hotel Sudarshan Pune,3.8,lodging,2,706,Kalyani Nagar,18.543933,73.903653,R2
Hyatt Gymnasium,4,gym,2,3,Kalyani Nagar,18.554134,73.904844,R2
Hyatt Pune,4.4,lodging,2,6782,Kalyani Nagar,18.5537848,73.904772,R2
Hyatt Spa,4.7,spa,2,39,Kalyani Nagar,18.553956,73.904691,R2
IPRASS Service Apartments,4.1,lodging,2,14,Kalyani Nagar,18.5470219,73.9033792,R2
Jeevana Kerala Ayurvedic Centre - Ayurvedic Hospital In Pune,3.6,spa,2,121,Kalyani Nagar,18.5478361,73.9049118,R2
Jio Store,4,electronics_store,2,102,Kalyani Nagar,18.5442289,73.9053575,R2
JUST DOGS,4.5,pet_store,2,569,Kalyani Nagar,18.5462181,73.9009129,R2
Kasba,3.9,cafe,2,152,Kalyani Nagar,18.5462985,73.9090125,R2
Lakme Salon,4.3,beauty_salon,2,210,Kalyani Nagar,18.5463707,73.9015394,R2
Laptop Store,4.8,electronics_store,2,1183,Kalyani Nagar,18.5459207,73.9048561,R2
Lucky Star Saloon,3.9,beauty_salon,2,77,Kalyani Nagar,18.5520244,73.8975145,R2
Magnus,3,electronics_store,2,1,Kalyani Nagar,18.5462563,73.9048034,R2
Mamta Super Market,3.8,supermarket,2,26,Kalyani Nagar,18.546508,73.9034582,R2
"Mannschaft Automotive , Kalyani Nagar",4.6,car_wash,2,353,Kalyani Nagar,18.543622,73.905124,R2
Mayfair Travels,4.5,travel_agency,2,10,Kalyani Nagar,18.5495019,73.9144036,R2
MRP - My Regular Place,3.6,night_club,2,68,Kalyani Nagar,18.5454184,73.9065,R2
MultiFit Kalyani Nagar,4.1,gym,2,383,Kalyani Nagar,18.54557,73.9063292,R2
Nivedita Couture,4.2,clothing_store,2,59,Kalyani Nagar,18.545056,73.903629,R2
Ojus - The Super Spa & Salon,3.6,spa,2,5,Kalyani Nagar,18.5483676,73.905235,R2
"OopsaDaisy! - Bakery, Desserts & Caf̩",4.2,cafe,2,79,Kalyani Nagar,18.5536893,73.9058004,R2
ORA REGENESIS SPA,4.1,spa,2,145,Kalyani Nagar,18.5544,73.9057119,R2
Pathfinders Travel Co Ltd,5,travel_agency,2,1,Kalyani Nagar,18.5489571,73.9019863,R2
Pet Aid - The Dog And Cat Clinic,4.3,pet_store,2,280,Kalyani Nagar,18.545319,73.903671,R2
Pinxx Coffee Shop,3.9,cafe,2,153,Kalyani Nagar,18.5464114,73.9066628,R2
Ramdev Sales,0,electronics_store,2,0,Kalyani Nagar,18.553061,73.900137,R2
RAMESH PLYWOOD AND LAMINATES,4.5,hardware_store,2,12,Kalyani Nagar,18.5480979,73.9061092,R2
RD THE CAR BOUTIQUE,0,car_repair,2,0,Kalyani Nagar,18.5479703,73.9033501,R2
Reliance Fresh,3.1,supermarket,2,11,Kalyani Nagar,18.5537636,73.905898,R2
Reliance Fresh,3.8,supermarket,2,857,Kalyani Nagar,18.5537636,73.905898,R2
Royal Gold Spa And Beauty,4.2,beauty_salon,2,410,Kalyani Nagar,18.551212,73.9005275,R2
Saheli,0,clothing_store,2,0,Kalyani Nagar,18.546003,73.904631,R2
Sai Enterprises,4.7,travel_agency,2,55,Kalyani Nagar,18.551861,73.900019,R2
Sanjay Pan Store,0,movie_theater,2,0,Kalyani Nagar,18.5522318,73.8972518,R2
"Skinstory by Dr.Arshi Laser Skin & Hair Clinic in Kalyani Nagar, Skin Specialist in Pune, Skin Specialist near me, Dermatologist near me, Laser Hair removal in Pune",4.7,beauty_salon,2,283,Kalyani Nagar,18.5439679,73.9037682,R2
Solaris Kalyani Nagar,3.9,gym,2,157,Kalyani Nagar,18.5504052,73.9044747,R2
Spic and Span,4.9,car_wash,2,27,Kalyani Nagar,18.545239,73.903253,R2
Sudama Travels,3.8,travel_agency,2,8,Kalyani Nagar,18.5509977,73.916092,R2
Sun Control Film,5,car_repair,2,4,Kalyani Nagar,18.5480579,73.906095,R2
The Flour Works,4.2,cafe,3,4004,Kalyani Nagar,18.5495197,73.9008444,R2
The FML Lounge(Kalyani Nagar),3.9,night_club,2,1531,Kalyani Nagar,18.5491615,73.9060743,R2
The Greek Studio,3.9,gym,2,24,Kalyani Nagar,18.546517,73.903561,R2
The Inspiration|Best Cosmetic Doctor|Weight Loss Treatment Centre|Skin Treatment | Laser Hair Removal|Botox | Hair Fall & Re-growth Treatment in Pune,4.4,beauty_salon,2,57,Kalyani Nagar,18.5495123,73.9025311,R2
The Urban Club,3.9,night_club,2,1291,Kalyani Nagar,18.5447787,73.9117527,R2
The White Terrace - TWT Pune,3.9,night_club,2,475,Kalyani Nagar,18.5446089,73.9105896,R2
Tonmoy Saha Photography & Films,4.6,movie_theater,2,11,Kalyani Nagar,18.5479447,73.9063223,R2
Transform Wellness and Fitness,3.9,gym,2,15,Kalyani Nagar,18.549412,73.9025429,R2
Twin N Teens,0,clothing_store,2,0,Kalyani Nagar,18.5468014,73.9016063,R2
"Xacc - Autoshine Car Washing, Polishing and Servicing",4.3,car_wash,2,110,Kalyani Nagar,18.5454925,73.9062965,R2
Xpress Autoshine Car Spa,4,car_wash,2,1,Kalyani Nagar,18.5455607,73.9066314,R2
Hind Musafir Agency Private Limited,3.9,travel_agency,2,15,Kalyani Nagar,18.5463286,73.9033139,R2
Honey Hospitality Services-KalyaniNAgar,4.5,lodging,2,4,Kalyani Nagar,18.5488808,73.9024544,R2
Automotive,0,car_repair,2,0,Kamaldip Park,18.4683016,73.889245,R4
Akshat Pet Shoppe | Dog Shop in Pune | Pet Shop in Pune,4.1,pet_store,2,25,Kamla Nehru Park,18.5175305,73.8348912,R1
i3 Space Kitchens Pvt. Ltd,3.7,furniture_store,2,13,Baner,18.5586824,73.7913606,R3
New Electricals,5,electronics_store,2,2,Karve Nagar,18.4907799,73.8176574,R1
"3M Car Care, Karve Nagar",3.8,car_wash,2,214,Karve Nagar,18.4912686,73.8220082,R1
Yogchikitsa Kendra,5,gym,2,1,Karve Nagar,18.4908219,73.8202874,R1
Adlink Technology Inc.,0,car_repair,2,0,Karve Nagar,18.4888076,73.8183483,R1
Adventure World,3,travel_agency,2,2,Karve Nagar,18.4904534,73.8169673,R1
Akhil Shreeman Mitra Mandal,3.9,movie_theater,2,22,Karve Nagar,18.4899045,73.822666,R1
Amruta Travels,0,travel_agency,2,0,Karve Nagar,18.4871387,73.8690159,R1
Aquaville Aquarium,3.6,pet_store,2,57,Karve nagar,18.4871891,73.8129963,R1
Auto Spa Express,3.7,car_wash,2,17,Karve Nagar,18.490599,73.8153778,R1
Bajaj Service,2.9,car_repair,2,12,Karve Nagar,18.4904534,73.8169673,R1
Balaji,2,car_repair,2,1,Karve Nagar,18.4905428,73.8177816,R1
Balaji Enterprises,0,car_repair,2,0,Karve Nagar,18.491909,73.82052,R1
Beauty Looks Beauty Laser & Spa Clinic,0,spa,2,0,Karve Nagar,18.4950598,73.8294085,R1
Beauty Spot,5,beauty_salon,2,1,Karve Nagar,18.4963565,73.8220081,R1
Beauty Spot,4,beauty_salon,2,1,Karve Nagar,18.4904534,73.8169673,R1
Beetles Software,0,electronics_store,2,0,Karve Nagar,18.488256,73.824872,R1
Blaze Beauty Training and Spa,4,beauty_salon,2,5,Karve Nagar,18.5026542,73.8184137,R1
Body Basics,4,clothing_store,2,270,Karve Nagar,18.4901814,73.8249166,R1
Bright Enterprises,0,laundry,2,0,Karve Nagar,18.488523,73.813641,R1
Cafe Cafe,3.9,cafe,2,7,Karve Nagar,18.49496,73.8233661,R1
Cafe Choco,3.6,cafe,2,77,Karve Nagar,18.486652,73.816959,R1
Cafe Cream,4.1,cafe,2,135,Karve Nagar,18.4866051,73.8154214,R1
Cafe Durga,3.7,cafe,1,163,Karve Nagar,18.4965281,73.8220099,R1
CAR - DECARB,0,car_repair,2,0,Karve Nagar,18.4948,73.823054,R1
Caramella'S Cake Shop And Cafe Shop,4.5,cafe,1,49,Karve Nagar,18.495876,73.822357,R1
Dalvi Group,0,clothing_store,2,0,Karve Nagar,18.4904534,73.8169673,R1
Darshan Tyres- Karve Road,4.2,car_repair,2,300,Karve Nagar,18.5017227,73.8212475,R1
Delhi Institute Of Management,0,university,2,0,Karve Nagar,18.4904534,73.8169673,R1
Delight Pet Shop,5,pet_store,2,1,Karve Nagar,18.490291,73.8225152,R1
Delight Pet Shop & Pet Clinic,4.5,pet_store,2,262,Karve Nagar,18.4924398,73.8214603,R1
Dhobhighat Laundromat Services,1,laundry,2,1,Karve Nagar,18.4903759,73.8169117,R1
Durga Cafe,3.9,cafe,1,788,Karve Nagar,18.4855075,73.8158123,R1
Enamor,4.6,clothing_store,2,12,Karve Nagar,18.4909606,73.8225997,R1
EvolveFitCircle,5,gym,2,28,Karve Nagar,18.493826,73.825261,R1
Film Multimedia Production House,5,movie_theater,2,2,Karve Nagar,18.4868342,73.8245798,R1
Fitness Master,4.4,gym,2,47,Karve Nagar,18.4922808,73.8244105,R1
Ganesh Bhel,4.1,cafe,2,1111,Karve Nagar,18.4941844,73.82546,R1
Gayatri building,0,night_club,2,0,Karve Nagar,18.486723,73.8136276,R1
Hemant Marketing,0,furniture_store,2,0,Karve Nagar,18.48467,73.794952,R1
HomeTown,4.8,furniture_store,2,3737,Karve Nagar,18.5105007,73.8385239,R1
Hotel Shraddha veg and non veg,3.7,cafe,2,3400,Karve Nagar,18.486801,73.816916,R1
Infinity,3,clothing_store,2,1,Karve Nagar,18.491337,73.818336,R1
Kakde Plaza,3.7,shopping_mall,2,744,Karve Nagar,18.4871896,73.8129683,R1
LEE FASHION,5,clothing_store,2,1,Karve Nagar,18.489759,73.820296,R1
LIVE WIRE,5,hardware_store,2,1,Karve Nagar,18.4944753,73.8268353,R1
Lovebird Cages,5,pet_store,2,13,Karve Nagar,18.4947548,73.8150948,R1
Mahalaxmi Automobiles,4.7,car_repair,2,6,Karve Nagar,18.484493,73.811045,R1
Mahilashram Hostel,4,lodging,2,90,Karve Nagar,18.4878642,73.8158766,R1
Mayuresh aquarium,5,pet_store,2,1,Karve Nagar,18.490162,73.817206,R1
Meera Travels,4.7,travel_agency,2,21,Karve Nagar,18.492759,73.815452,R1
Mira Travels,3.5,travel_agency,2,2,Karve Nagar,18.4904534,73.8169673,R1
Mixinn Studios,5,movie_theater,2,2,Karve Nagar,18.4940105,73.8256393,R1
New Poona Car-Age Service Center,5,car_wash,2,3,Karve Nagar,18.49273,73.827996,R1
Next,3.5,clothing_store,2,2,Karve Nagar,18.4903696,73.8169099,R1
Nextgen Solutions,3.6,electronics_store,2,11,Karve Nagar,18.489784,73.812057,R1
Niramay Yog Chikitsa Kendra,4.4,gym,2,41,Karve Nagar,18.4925665,73.8153698,R1
Panthi,3.6,cafe,2,308,Karve Nagar,18.497723,73.8246067,R1
Pashankar Honda authorised service & Sales KARVENAGAR,3.2,car_repair,2,188,Karve Nagar,18.488199,73.813302,R1
PETS PRIDE THE COMPLETE PET SHOP,5,pet_store,2,2,Karve Nagar,18.4971859,73.827245,R1
Phoenix Kitchen Interior,0,furniture_store,2,0,Karve Nagar,18.487975,73.813136,R1
Prakash Stores,4.3,book_store,2,13,Karve Nagar,18.489074,73.8159383,R1
pranitshilimkar fitnesstalks (opc) private limited,0,spa,2,0,Karve Nagar,18.4963875,73.8234677,R1
Prime Auto Wash,0,car_wash,2,0,Karve Nagar,18.4902006,73.8212069,R1
Raghu Mangalya,5,lodging,2,1,Karve Nagar,18.4847629,73.8173345,R1
Salon Apple [Women] Karvenagar,4.3,spa,2,353,Karve Nagar,18.4913839,73.8215184,R1
Salon Apple Men Karvenagar,3.7,beauty_salon,2,76,Karve Nagar,18.4915016,73.8220599,R1
Salon Kunal,4.9,spa,2,182,Karve Nagar,18.4930381,73.8251561,R1
Samarth Aquarium & Enterprises,3.6,pet_store,2,5,Karve Nagar,18.4953587,73.8222633,R1
Samarth Enterprises,0,furniture_store,2,0,Karve Nagar,18.4971828,73.8225793,R1
Sanny Pets World,0,pet_store,2,0,Karve Nagar,18.4859016,73.8281125,R1
Schon Unisex Salon & Spa Academy,3.4,beauty_salon,2,76,Karve Nagar,18.490203,73.8243708,R1
shobha pools,2,gym,2,0,Karve Nagar,18.4951846,73.8250226,R1
Shoe & Style,4.7,shoe_store,2,3,Karve Nagar,18.488291,73.8143896,R1
Shree Samarth Interiors,5,furniture_store,2,1,Karve Nagar,18.490654,73.817552,R1
Skin Solutions Pune,4.6,beauty_salon,2,30,Karve Nagar,18.5048234,73.8217428,R1
Skyline Auto Solutions,4.4,car_repair,2,178,Karve Nagar,18.4896036,73.8114507,R1
